year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,6,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",57.00,25.00,2.32,0.01,9.01,0.00,13.66,0.00,0.00,1207.00,96.00,1.00,400.00,0.00,710.00
2025,6,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",212.00,62.00,12.12,3.67,15.92,0.00,30.29,1.00,3.00,3421.00,550.00,329.00,744.00,0.00,1798.00
2025,6,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",49.00,4.00,0.32,0.00,0.16,0.00,3.52,0.00,0.00,246.00,8.00,0.00,3.00,0.00,235.00
2025,6,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",46.00,8.00,1.33,0.00,3.55,0.00,3.12,0.00,0.00,325.00,53.00,0.00,151.00,0.00,121.00
2025,6,MQ,Envoy Air,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",52.00,17.00,5.53,1.06,1.19,0.00,9.22,3.00,0.00,743.00,161.00,54.00,70.00,0.00,458.00
2025,6,MQ,Envoy Air,TYR,"Tyler, TX: Tyler Pounds Regional",78.00,23.00,4.24,1.56,2.12,0.00,15.08,2.00,0.00,986.00,128.00,110.00,71.00,0.00,677.00
2025,6,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",8.00,2.00,0.72,0.00,0.21,0.00,1.07,0.00,0.00,78.00,44.00,0.00,13.00,0.00,21.00
2025,6,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",19.00,4.00,0.08,0.00,2.03,0.00,1.88,0.00,0.00,184.00,3.00,0.00,58.00,0.00,123.00
2025,6,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas National",492.00,134.00,26.22,12.35,35.82,0.00,59.61,9.00,1.00,13381.00,3327.00,3001.00,1434.00,0.00,5619.00
2025,6,NK,Spirit Airlines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",9.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,48.00,0.00,0.00,0.00,0.00,48.00
2025,6,NK,Spirit Airlines,ACY,"Atlantic City, NJ: Atlantic City International",165.00,57.00,12.83,3.26,24.52,0.00,16.39,1.00,0.00,4456.00,850.00,266.00,1150.00,0.00,2190.00
2025,6,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",819.00,242.00,58.80,2.58,122.77,4.02,53.83,8.00,6.00,14792.00,4064.00,133.00,7053.00,109.00,3433.00
2025,6,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",118.00,24.00,2.06,0.67,14.57,0.00,6.70,1.00,1.00,1348.00,186.00,19.00,750.00,0.00,393.00
2025,6,NK,Spirit Airlines,BDL,"Hartford, CT: Bradley International",83.00,8.00,3.95,0.00,0.97,0.00,3.08,1.00,0.00,651.00,203.00,0.00,42.00,0.00,406.00
2025,6,NK,Spirit Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",58.00,11.00,4.13,0.00,3.81,0.00,3.06,2.00,0.00,1027.00,288.00,0.00,273.00,0.00,466.00
2025,6,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",387.00,109.00,27.26,1.67,55.73,2.30,22.05,10.00,1.00,10366.00,3133.00,140.00,4655.00,121.00,2317.00
2025,6,NK,Spirit Airlines,BOI,"Boise, ID: Boise Air Terminal",9.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,65.00,50.00,0.00,15.00,0.00,0.00
2025,6,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",329.00,112.00,26.70,2.32,64.59,0.00,18.39,4.00,0.00,7523.00,1767.00,145.00,3821.00,0.00,1790.00
2025,6,NK,Spirit Airlines,BUR,"Burbank, CA: Bob Hope",119.00,16.00,3.57,0.00,9.51,0.00,2.93,1.00,0.00,889.00,246.00,0.00,454.00,0.00,189.00
2025,6,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",511.00,182.00,53.36,5.66,96.93,0.00,26.05,7.00,2.00,11605.00,3254.00,313.00,5814.00,0.00,2224.00
2025,6,NK,Spirit Airlines,CAE,"Columbia, SC: Columbia Metropolitan",38.00,7.00,1.13,0.00,4.99,0.00,0.88,0.00,0.00,504.00,48.00,0.00,331.00,0.00,125.00
2025,6,NK,Spirit Airlines,CHA,"Chattanooga, TN: Lovell Field",43.00,9.00,3.05,0.92,3.38,0.00,1.65,0.00,0.00,717.00,158.00,197.00,255.00,0.00,107.00
2025,6,NK,Spirit Airlines,CHS,"Charleston, SC: Charleston AFB/International",65.00,15.00,3.06,0.00,10.71,0.25,0.98,1.00,0.00,1497.00,356.00,0.00,928.00,68.00,145.00
2025,6,NK,Spirit Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",60.00,15.00,3.67,0.00,6.21,0.12,5.01,0.00,0.00,1300.00,208.00,0.00,495.00,28.00,569.00
2025,6,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",356.00,78.00,14.13,1.02,43.25,0.00,19.60,2.00,0.00,5760.00,949.00,44.00,2966.00,0.00,1801.00
2025,6,NK,Spirit Airlines,CMH,"Columbus, OH: John Glenn Columbus International",209.00,56.00,13.25,0.96,28.00,0.00,13.80,7.00,1.00,3861.00,883.00,86.00,2124.00,0.00,768.00
2025,6,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",651.00,143.00,37.25,5.03,67.08,0.35,33.29,8.00,5.00,10920.00,2307.00,280.00,5004.00,6.00,3323.00
2025,6,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",1042.00,240.00,64.18,13.78,100.62,1.45,59.97,14.00,0.00,21541.00,5310.00,2978.00,7279.00,62.00,5912.00
2025,6,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",731.00,193.00,34.41,1.33,132.31,0.28,24.67,27.00,4.00,15944.00,2074.00,55.00,12330.00,10.00,1475.00
2025,6,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1675.00,420.00,111.95,14.94,183.28,4.01,105.82,19.00,2.00,30922.00,9205.00,1249.00,11914.00,168.00,8386.00
2025,6,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",646.00,197.00,46.42,4.20,86.30,0.26,59.82,17.00,6.00,17291.00,5148.00,398.00,7080.00,28.00,4637.00
2025,6,NK,Spirit Airlines,IND,"Indianapolis, IN: Indianapolis International",194.00,53.00,14.34,1.05,21.84,1.00,14.78,2.00,0.00,3745.00,924.00,315.00,1587.00,30.00,889.00
2025,6,NK,Spirit Airlines,LAS,"Las Vegas, NV: Harry Reid International",1633.00,319.00,68.52,7.03,157.46,1.02,84.97,14.00,2.00,20320.00,5862.00,651.00,8686.00,38.00,5083.00
2025,6,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",642.00,124.00,39.32,6.25,47.80,1.34,29.29,9.00,3.00,8181.00,2352.00,415.00,2477.00,403.00,2534.00
2025,6,NK,Spirit Airlines,LBE,"Latrobe, PA: Arnold Palmer Regional",63.00,23.00,6.62,0.94,11.05,0.55,3.85,0.00,0.00,1444.00,583.00,129.00,458.00,30.00,244.00
2025,6,NK,Spirit Airlines,LGA,"New York, NY: LaGuardia",427.00,134.00,22.47,5.25,89.05,0.28,16.94,15.00,1.00,12051.00,2410.00,647.00,7893.00,16.00,1085.00
2025,6,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",117.00,22.00,4.70,1.65,9.15,0.00,6.50,0.00,0.00,1273.00,205.00,120.00,610.00,0.00,338.00
2025,6,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",1596.00,387.00,89.49,12.36,193.36,1.66,90.12,14.00,6.00,30941.00,7900.00,1273.00,14837.00,70.00,6861.00
2025,6,NK,Spirit Airlines,MEM,"Memphis, TN: Memphis International",91.00,16.00,2.16,0.00,8.15,0.00,5.69,0.00,0.00,864.00,189.00,0.00,324.00,0.00,351.00
2025,6,NK,Spirit Airlines,MIA,"Miami, FL: Miami International",349.00,90.00,21.11,3.73,52.24,0.00,12.93,9.00,3.00,6476.00,1247.00,456.00,3563.00,0.00,1210.00
2025,6,NK,Spirit Airlines,MKE,"Milwaukee, WI: General Mitchell International",87.00,16.00,2.24,1.90,8.91,0.21,2.75,0.00,0.00,1086.00,205.00,203.00,488.00,6.00,184.00
2025,6,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",36.00,11.00,2.36,0.65,4.85,0.00,3.14,0.00,0.00,742.00,91.00,41.00,422.00,0.00,188.00
2025,6,NK,Spirit Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",394.00,112.00,32.46,2.91,38.78,0.27,37.57,11.00,2.00,11234.00,3466.00,437.00,2778.00,37.00,4516.00
2025,6,NK,Spirit Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",381.00,99.00,20.27,3.66,55.54,0.00,19.53,4.00,2.00,7617.00,1430.00,209.00,3725.00,0.00,2253.00
2025,6,NK,Spirit Airlines,OAK,"Oakland, CA: Oakland International",136.00,25.00,3.73,0.00,11.43,3.64,6.21,1.00,0.00,1810.00,281.00,0.00,856.00,204.00,469.00
2025,6,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",545.00,135.00,23.30,7.75,71.38,0.41,32.16,6.00,0.00,10102.00,1532.00,675.00,5189.00,25.00,2681.00
2025,6,NK,Spirit Airlines,ORF,"Norfolk, VA: Norfolk International",87.00,17.00,1.78,0.29,11.20,0.00,3.72,0.00,0.00,947.00,237.00,33.00,461.00,0.00,216.00
2025,6,NK,Spirit Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",18.00,5.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,245.00,81.00,0.00,164.00,0.00,0.00
2025,6,NK,Spirit Airlines,PDX,"Portland, OR: Portland International",60.00,9.00,2.20,1.00,3.80,0.00,2.00,1.00,0.00,690.00,90.00,32.00,130.00,0.00,438.00
2025,6,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",313.00,77.00,24.14,3.55,38.83,0.18,10.30,3.00,1.00,6388.00,2040.00,308.00,2784.00,15.00,1241.00
2025,6,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",46.00,9.00,2.38,0.00,1.61,0.00,5.01,0.00,0.00,367.00,122.00,0.00,85.00,0.00,160.00
2025,6,NK,Spirit Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",129.00,30.00,7.04,0.00,14.25,0.00,8.70,0.00,0.00,2541.00,651.00,0.00,835.00,0.00,1055.00
2025,6,NK,Spirit Airlines,PNS,"Pensacola, FL: Pensacola International",104.00,24.00,5.33,0.00,14.63,0.22,3.82,1.00,0.00,1539.00,864.00,0.00,563.00,22.00,90.00
2025,6,NK,Spirit Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",85.00,12.00,4.06,0.83,4.85,0.00,2.25,6.00,0.00,557.00,184.00,44.00,203.00,0.00,126.00
2025,6,NK,Spirit Airlines,RIC,"Richmond, VA: Richmond International",80.00,22.00,1.32,1.75,13.18,0.00,5.75,0.00,0.00,1546.00,240.00,59.00,854.00,0.00,393.00
2025,6,NK,Spirit Airlines,RNO,"Reno, NV: Reno/Tahoe International",59.00,10.00,2.61,0.05,5.78,0.00,1.57,0.00,0.00,363.00,113.00,1.00,211.00,0.00,38.00
2025,6,NK,Spirit Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",31.00,9.00,3.07,0.00,5.68,0.00,0.25,0.00,1.00,494.00,180.00,0.00,307.00,0.00,7.00
2025,6,NK,Spirit Airlines,RSW,"Fort Myers, FL: Southwest Florida International",67.00,13.00,2.92,0.48,8.35,0.00,1.25,0.00,0.00,795.00,271.00,21.00,468.00,0.00,35.00
2025,6,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",139.00,34.00,3.51,1.00,20.37,0.00,9.12,1.00,1.00,1837.00,154.00,49.00,798.00,0.00,836.00
2025,6,NK,Spirit Airlines,SAT,"San Antonio, TX: San Antonio International",217.00,38.00,13.02,0.00,14.00,0.00,10.98,2.00,1.00,2126.00,758.00,0.00,799.00,0.00,569.00
2025,6,NK,Spirit Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",123.00,34.00,10.59,1.00,16.06,0.00,6.35,2.00,0.00,2194.00,1074.00,44.00,732.00,0.00,344.00
2025,6,NK,Spirit Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",40.00,7.00,0.95,0.00,4.12,0.00,1.93,0.00,0.00,391.00,35.00,0.00,260.00,0.00,96.00
2025,6,NK,Spirit Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",112.00,27.00,5.59,0.00,14.70,0.00,6.71,0.00,0.00,1532.00,447.00,0.00,720.00,0.00,365.00
2025,6,NK,Spirit Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",308.00,88.00,32.58,1.59,35.79,1.45,16.60,1.00,0.00,5324.00,2283.00,136.00,1411.00,69.00,1425.00
2025,6,NK,Spirit Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",43.00,7.00,1.98,0.00,4.02,0.00,1.00,0.00,0.00,505.00,75.00,0.00,378.00,0.00,52.00
2025,6,NK,Spirit Airlines,SMF,"Sacramento, CA: Sacramento International",67.00,11.00,2.27,0.00,4.98,1.00,2.75,1.00,0.00,604.00,84.00,0.00,290.00,26.00,204.00
2025,6,NK,Spirit Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",150.00,19.00,6.87,0.00,8.25,0.00,3.88,0.00,0.00,706.00,215.00,0.00,380.00,0.00,111.00
2025,6,NK,Spirit Airlines,STL,"St. Louis, MO: St Louis Lambert International",22.00,2.00,0.00,0.00,1.00,0.00,1.00,2.00,0.00,128.00,0.00,0.00,96.00,0.00,32.00
2025,6,NK,Spirit Airlines,STT,"Charlotte Amalie, VI: Cyril E King",90.00,6.00,3.04,0.00,1.02,0.00,1.94,0.00,0.00,274.00,123.00,0.00,54.00,0.00,97.00
2025,6,NK,Spirit Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",396.00,111.00,28.38,1.90,45.47,0.04,35.21,7.00,1.00,7852.00,2277.00,102.00,2739.00,6.00,2728.00
2025,6,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",60.00,26.00,9.78,4.50,3.58,0.00,8.15,8.00,0.00,2220.00,852.00,397.00,237.00,0.00,734.00
2025,6,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",76.00,28.00,7.44,1.22,3.20,0.00,16.13,7.00,0.00,1741.00,321.00,82.00,204.00,0.00,1134.00
2025,6,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",130.00,49.00,11.81,2.65,8.69,0.00,25.85,14.00,0.00,4077.00,737.00,754.00,419.00,0.00,2167.00
2025,6,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",259.00,83.00,16.97,8.41,27.99,0.00,29.63,13.00,1.00,7308.00,1034.00,1422.00,1625.00,0.00,3227.00
2025,6,OH,PSA Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",4.00,3.00,1.58,0.00,0.19,0.00,1.23,0.00,0.00,216.00,159.00,0.00,5.00,0.00,52.00
2025,6,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",95.00,39.00,8.34,5.20,10.83,0.00,14.63,6.00,0.00,4099.00,742.00,593.00,602.00,0.00,2162.00
2025,6,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",86.00,21.00,4.69,0.57,4.87,1.00,9.87,7.00,0.00,1225.00,231.00,39.00,247.00,26.00,682.00
2025,6,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",79.00,25.00,12.27,0.00,4.23,0.00,8.51,4.00,0.00,1493.00,861.00,0.00,162.00,0.00,470.00
2025,6,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",68.00,22.00,8.38,0.90,4.24,0.00,8.48,7.00,0.00,2326.00,839.00,192.00,221.00,0.00,1074.00
2025,6,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",326.00,133.00,32.99,14.04,30.84,0.00,55.13,15.00,0.00,12325.00,2539.00,1847.00,1660.00,0.00,6279.00
2025,6,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",148.00,35.00,7.48,1.22,13.94,0.00,12.36,9.00,0.00,2232.00,395.00,336.00,512.00,0.00,989.00
2025,6,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",188.00,70.00,18.63,5.20,6.72,0.00,39.45,13.00,1.00,7271.00,1841.00,690.00,519.00,0.00,4221.00
2025,6,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Patrick Leahy Burlington International",179.00,43.00,13.04,1.86,13.28,0.00,14.83,14.00,0.00,4164.00,851.00,272.00,492.00,0.00,2549.00
2025,6,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",119.00,46.00,8.35,4.20,11.52,0.00,21.93,11.00,0.00,4037.00,455.00,774.00,638.00,0.00,2170.00
2025,6,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",12.00,2.00,0.35,0.00,0.65,1.00,0.00,0.00,0.00,61.00,11.00,0.00,20.00,30.00,0.00
2025,6,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",147.00,62.00,15.80,2.33,10.49,0.00,33.38,16.00,2.00,5560.00,1339.00,488.00,672.00,0.00,3061.00
2025,6,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",139.00,67.00,13.26,7.04,14.41,0.00,32.29,3.00,0.00,6552.00,1302.00,886.00,736.00,0.00,3628.00
2025,6,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",101.00,45.00,10.01,2.79,9.98,0.00,22.22,6.00,0.00,3344.00,708.00,164.00,364.00,0.00,2108.00
2025,6,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",181.00,57.00,13.74,1.93,10.30,0.00,31.02,5.00,0.00,4725.00,893.00,237.00,570.00,0.00,3025.00
2025,6,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",30.00,11.00,2.73,0.07,3.64,0.00,4.56,1.00,0.00,771.00,126.00,2.00,199.00,0.00,444.00
2025,6,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",189.00,81.00,14.54,2.70,14.77,0.27,48.71,27.00,0.00,8896.00,1335.00,613.00,1072.00,62.00,5814.00
2025,6,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",4014.00,1115.00,218.98,131.56,252.27,0.21,511.99,160.00,4.00,113952.00,33310.00,14873.00,16762.00,10.00,48997.00
2025,6,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",160.00,58.00,14.37,1.82,22.21,0.00,19.61,6.00,0.00,5182.00,1803.00,276.00,1120.00,0.00,1983.00
2025,6,OH,PSA Airlines Inc.,COU,"Columbia, MO: Columbia Regional",4.00,2.00,1.01,0.00,0.01,0.00,0.98,0.00,0.00,126.00,85.00,0.00,1.00,0.00,40.00
2025,6,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",126.00,50.00,15.50,2.44,5.85,0.00,26.22,9.00,1.00,6003.00,2115.00,367.00,353.00,0.00,3168.00
2025,6,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",248.00,108.00,22.23,5.74,22.88,0.00,57.15,18.00,1.00,10720.00,1779.00,1029.00,1089.00,0.00,6823.00
2025,6,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",127.00,42.00,8.26,4.02,4.53,0.00,25.19,3.00,0.00,2981.00,546.00,436.00,213.00,0.00,1786.00
2025,6,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",384.00,158.00,36.85,16.87,20.97,0.00,83.30,11.00,0.00,17845.00,2996.00,1992.00,1397.00,0.00,11460.00
2025,6,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",3336.00,1079.00,220.78,45.13,328.82,1.56,482.71,371.00,25.00,130961.00,43017.00,15385.00,22486.00,122.00,49951.00
2025,6,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1785.00,642.00,138.93,39.81,137.81,1.23,324.22,102.00,13.00,61757.00,14538.00,4346.00,7493.00,42.00,35338.00
2025,6,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",60.00,25.00,5.69,0.76,7.58,0.00,10.97,6.00,0.00,1939.00,522.00,37.00,324.00,0.00,1056.00
2025,6,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",112.00,38.00,12.23,2.51,4.20,0.79,18.26,15.00,0.00,3915.00,1082.00,519.00,423.00,57.00,1834.00
2025,6,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",207.00,64.00,13.01,4.32,15.35,0.05,31.26,21.00,0.00,4623.00,720.00,258.00,872.00,3.00,2770.00
2025,6,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",25.00,9.00,0.99,1.00,1.69,0.00,5.32,0.00,0.00,897.00,60.00,218.00,123.00,0.00,496.00
2025,6,OH,PSA Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",102.00,34.00,8.01,1.68,6.15,0.00,18.17,5.00,0.00,2955.00,722.00,213.00,272.00,0.00,1748.00
2025,6,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",34.00,13.00,3.00,1.67,1.62,0.00,6.72,3.00,0.00,803.00,108.00,183.00,74.00,0.00,438.00
2025,6,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",93.00,25.00,6.04,3.20,7.13,0.00,8.63,6.00,0.00,2242.00,329.00,688.00,209.00,0.00,1016.00
2025,6,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",85.00,32.00,7.25,0.09,4.43,0.00,20.24,14.00,0.00,4256.00,806.00,4.00,262.00,0.00,3184.00
2025,6,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",105.00,50.00,16.25,3.32,13.13,0.01,17.30,4.00,0.00,4687.00,1809.00,547.00,853.00,1.00,1477.00
2025,6,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",290.00,143.00,31.21,10.91,30.69,0.00,70.19,18.00,1.00,14931.00,2652.00,2156.00,1911.00,0.00,8212.00
2025,6,OH,PSA Airlines Inc.,HOU,"Houston, TX: William P Hobby",8.00,3.00,0.16,0.77,1.99,0.00,0.08,0.00,0.00,165.00,12.00,56.00,91.00,0.00,6.00
2025,6,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",225.00,88.00,22.08,5.31,17.59,0.00,43.02,20.00,2.00,6922.00,1489.00,814.00,1003.00,0.00,3616.00
2025,6,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",176.00,61.00,19.65,6.88,6.95,0.00,27.52,17.00,1.00,5432.00,2115.00,656.00,442.00,0.00,2219.00
2025,6,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",148.00,41.00,12.13,6.73,7.66,0.00,14.48,4.00,0.00,3333.00,550.00,686.00,489.00,0.00,1608.00
2025,6,OH,PSA Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2.00,1.00,0.00,0.07,0.29,0.00,0.63,0.00,0.00,112.00,0.00,8.00,33.00,0.00,71.00
2025,6,OH,PSA Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",149.00,59.00,14.10,1.54,17.02,0.00,26.35,14.00,1.00,4503.00,1180.00,73.00,889.00,0.00,2361.00
2025,6,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",122.00,36.00,9.00,2.43,8.54,0.00,16.03,11.00,0.00,3633.00,749.00,526.00,565.00,0.00,1793.00
2025,6,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",20.00,8.00,3.54,0.00,0.39,0.00,4.07,1.00,0.00,454.00,190.00,0.00,30.00,0.00,234.00
2025,6,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",151.00,55.00,13.97,3.58,7.20,0.00,30.25,10.00,1.00,5072.00,1121.00,385.00,472.00,0.00,3094.00
2025,6,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",33.00,11.00,3.25,0.00,3.21,0.00,4.54,2.00,0.00,1060.00,292.00,0.00,250.00,0.00,518.00
2025,6,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",26.00,14.00,4.41,1.02,3.00,0.00,5.57,2.00,0.00,1634.00,524.00,341.00,191.00,0.00,578.00
2025,6,OH,PSA Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",78.00,32.00,6.59,3.43,3.60,0.02,18.36,3.00,2.00,3008.00,580.00,366.00,330.00,5.00,1727.00
2025,6,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",252.00,99.00,22.59,9.45,16.87,0.00,50.09,13.00,0.00,8921.00,1820.00,1140.00,1020.00,0.00,4941.00
2025,6,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",68.00,32.00,7.31,3.21,3.26,0.00,18.22,2.00,1.00,3107.00,686.00,373.00,150.00,0.00,1898.00
2025,6,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",64.00,10.00,3.05,2.60,2.66,0.00,1.68,1.00,1.00,603.00,161.00,226.00,80.00,0.00,136.00
2025,6,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",123.00,29.00,10.18,0.92,7.09,0.00,10.80,9.00,1.00,2362.00,804.00,60.00,438.00,0.00,1060.00
2025,6,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",30.00,14.00,1.52,2.69,2.22,0.00,7.57,4.00,0.00,1128.00,69.00,247.00,75.00,0.00,737.00
2025,6,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",183.00,59.00,16.85,2.30,16.09,0.00,23.76,17.00,0.00,4197.00,1205.00,177.00,861.00,0.00,1954.00
2025,6,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",56.00,25.00,5.28,3.41,5.87,0.00,10.44,3.00,0.00,2266.00,545.00,676.00,259.00,0.00,786.00
2025,6,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",200.00,65.00,13.53,4.19,12.34,0.06,34.88,14.00,0.00,5506.00,1217.00,636.00,535.00,1.00,3117.00
